step_time_ms,method
115.76099999979306,RA-MPC
85.69420000003447,RA-MPC
152.30219999989458,RA-MPC
146.83979999995245,RA-MPC
131.8997999999283,RA-MPC
92.70010000000184,RA-MPC
90.18600000013066,RA-MPC
87.338999999929,RA-MPC
87.42340000003423,RA-MPC
84.4320000001062,RA-MPC
83.77329999984795,RA-MPC
92.58230000000367,RA-MPC
120.94739999997728,RA-MPC
161.3710000001447,RA-MPC
134.75390000007792,RA-MPC
101.25889999994797,RA-MPC
86.33359999998902,RA-MPC
81.26640000000407,RA-MPC
79.77579999987938,RA-MPC
83.82249999999658,RA-MPC
76.86779999994542,RA-MPC
79.52829999999267,RA-MPC
76.71510000000126,RA-MPC
87.37620000010793,RA-MPC
110.16459999996187,RA-MPC
115.21749999997155,RA-MPC
138.80170000015823,RA-MPC
110.12820000019019,RA-MPC
85.48009999981332,RA-MPC
117.87719999983892,RA-MPC
84.33160000004136,RA-MPC
83.872700000029,RA-MPC
88.14170000005106,RA-MPC
103.79729999999654,RA-MPC
84.90649999998823,RA-MPC
79.61040000009234,RA-MPC
81.65619999999763,RA-MPC
85.81890000004933,RA-MPC
85.43210000016188,RA-MPC
90.66439999992326,RA-MPC
133.0884999999853,RA-MPC
86.16750000010143,RA-MPC
83.3156000001054,RA-MPC
80.74109999984103,RA-MPC
86.12090000019634,RA-MPC
82.11419999997815,RA-MPC
83.59649999988505,RA-MPC
83.97229999991396,RA-MPC
81.7720999998528,RA-MPC
81.58539999999448,RA-MPC
81.25960000006671,RA-MPC
106.38169999992897,RA-MPC
85.00899999989997,RA-MPC
107.54389999988234,RA-MPC
163.08839999987867,RA-MPC
104.25119999990784,RA-MPC
96.69149999990623,RA-MPC
81.56209999992825,RA-MPC
78.90120000001843,RA-MPC
76.99759999991329,RA-MPC
81.67019999996228,RA-MPC
81.39980000009928,RA-MPC
83.45689999987371,RA-MPC
79.66050000004543,RA-MPC
80.13690000007045,RA-MPC
121.05950000000121,RA-MPC
97.59040000017194,RA-MPC
83.6151000000882,RA-MPC
80.82820000004176,RA-MPC
86.37350000003607,RA-MPC
81.8747999999232,RA-MPC
82.47049999999945,RA-MPC
109.8296999998638,RA-MPC
81.03489999984959,RA-MPC
161.29000000000815,RA-MPC
77.21889999993437,RA-MPC
85.58799999991606,RA-MPC
86.22730000001866,RA-MPC
81.7039000000932,RA-MPC
123.59589999982745,RA-MPC
85.10640000008607,RA-MPC
118.24909999995725,RA-MPC
73.86590000010074,RA-MPC
71.31389999995008,RA-MPC
74.86319999998159,RA-MPC
73.63370000007308,RA-MPC
80.59140000000298,RA-MPC
91.51410000004034,RA-MPC
84.49250000012398,RA-MPC
84.03210000005856,RA-MPC
88.65779999996448,RA-MPC
91.74419999999373,RA-MPC
87.59699999995973,RA-MPC
86.25979999987976,RA-MPC
79.9690000001192,RA-MPC
79.82459999993807,RA-MPC
77.43189999996503,RA-MPC
77.87970000003952,RA-MPC
76.59650000005058,RA-MPC
78.35329999988971,RA-MPC
77.66979999996693,RA-MPC
79.45619999986775,RA-MPC
91.24499999984437,RA-MPC
254.423000000088,RA-MPC
152.8000000000702,RA-MPC
115.7533999999032,RA-MPC
141.4526000000933,RA-MPC
81.1473000001115,RA-MPC
78.54520000000775,RA-MPC
80.3733000000193,RA-MPC
84.24349999995684,RA-MPC
78.61909999996897,RA-MPC
79.50899999991634,RA-MPC
75.00600000003033,RA-MPC
84.78259999992588,RA-MPC
75.43220000002293,RA-MPC
76.58770000011828,RA-MPC
86.11969999992652,RA-MPC
81.73790000000736,RA-MPC
154.77149999992434,RA-MPC
82.56439999991017,RA-MPC
71.34429999996428,RA-MPC
75.26239999992868,RA-MPC
82.76990000013029,RA-MPC
78.15720000007786,RA-MPC
135.15849999998863,RA-MPC
96.54169999998885,RA-MPC
102.7712000000065,RA-MPC
84.75350000003345,RA-MPC
91.7959000000792,RA-MPC
114.03070000005755,RA-MPC
155.91230000018186,RA-MPC
155.67280000004757,RA-MPC
79.40189999999347,RA-MPC
78.28250000011394,RA-MPC
103.46249999997781,RA-MPC
86.42359999998916,RA-MPC
82.4680000000626,RA-MPC
84.54710000000887,RA-MPC
90.11789999999564,RA-MPC
96.44780000007813,RA-MPC
106.35920000004262,RA-MPC
92.7619000001414,RA-MPC
93.47990000014761,RA-MPC
81.01049999982024,RA-MPC
91.72110000008615,RA-MPC
108.49129999996876,RA-MPC
84.66490000000704,RA-MPC
91.0665000001245,RA-MPC
88.52690000003349,RA-MPC
85.628700000143,RA-MPC
80.13069999992695,RA-MPC
82.01920000010432,RA-MPC
80.60169999998834,RA-MPC
86.09630000000834,RA-MPC
100.86920000003374,RA-MPC
141.0135999999511,RA-MPC
116.62839999985408,RA-MPC
130.85189999992508,RA-MPC
79.88049999994473,RA-MPC
80.31209999990097,RA-MPC
81.29310000003898,RA-MPC
79.47340000009717,RA-MPC
78.85460000011335,RA-MPC
74.54779999989114,RA-MPC
74.69639999999345,RA-MPC
79.17320000001382,RA-MPC
127.8280999999879,RA-MPC
83.83069999990767,RA-MPC
89.54259999995884,RA-MPC
160.25909999984833,RA-MPC
89.39999999984138,RA-MPC
92.29409999989002,RA-MPC
82.10430000008273,RA-MPC
81.97830000017348,RA-MPC
85.66480000013144,RA-MPC
88.24060000006284,RA-MPC
85.9731999998985,RA-MPC
100.79990000008365,RA-MPC
120.39079999999558,RA-MPC
141.95860000018,RA-MPC
103.9295000000493,RA-MPC
114.77830000012545,RA-MPC
